해수욕장일일일자,연도,월,일,요일,예상 방문자수,예상 혼잡도,해수욕장이름,시/도,시/군/구,위도,경도
2025-08-01,2025,8,1,4,1156,보통,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-02,2025,8,2,5,1069,보통,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-03,2025,8,3,6,1621,보통,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-04,2025,8,4,0,435,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-05,2025,8,5,1,722,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-06,2025,8,6,2,400,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-07,2025,8,7,3,458,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-08,2025,8,8,4,474,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-09,2025,8,9,5,560,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-10,2025,8,10,6,1032,보통,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-11,2025,8,11,0,366,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-12,2025,8,12,1,369,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-13,2025,8,13,2,431,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-14,2025,8,14,3,382,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-15,2025,8,15,4,433,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-16,2025,8,16,5,640,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-17,2025,8,17,6,1286,보통,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-18,2025,8,18,0,335,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-19,2025,8,19,1,259,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-20,2025,8,20,2,254,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-21,2025,8,21,3,278,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-22,2025,8,22,4,313,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-23,2025,8,23,5,347,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-24,2025,8,24,6,378,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-25,2025,8,25,0,191,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-26,2025,8,26,1,186,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-27,2025,8,27,2,198,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-28,2025,8,28,3,241,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-29,2025,8,29,4,226,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-30,2025,8,30,5,341,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-08-31,2025,8,31,6,556,여유,전촌솔밭해변,경상북도,경주시,35.786663,129.491083
2025-06-01,2025,6,1,6,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-02,2025,6,2,0,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-03,2025,6,3,1,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-04,2025,6,4,2,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-05,2025,6,5,3,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-06,2025,6,6,4,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-07,2025,6,7,5,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-08,2025,6,8,6,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-09,2025,6,9,0,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-10,2025,6,10,1,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-11,2025,6,11,2,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-12,2025,6,12,3,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-13,2025,6,13,4,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-14,2025,6,14,5,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-15,2025,6,15,6,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-16,2025,6,16,0,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-17,2025,6,17,1,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-18,2025,6,18,2,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-19,2025,6,19,3,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-20,2025,6,20,4,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-21,2025,6,21,5,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-22,2025,6,22,6,3,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-23,2025,6,23,0,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-24,2025,6,24,1,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-25,2025,6,25,2,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-26,2025,6,26,3,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-27,2025,6,27,4,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-28,2025,6,28,5,3,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-29,2025,6,29,6,8,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-30,2025,6,30,0,11,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-01,2025,7,1,1,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-02,2025,7,2,2,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-03,2025,7,3,3,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-04,2025,7,4,4,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-05,2025,7,5,5,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-06,2025,7,6,6,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-07,2025,7,7,0,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-08,2025,7,8,1,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-09,2025,7,9,2,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-10,2025,7,10,3,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-11,2025,7,11,4,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-12,2025,7,12,5,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-13,2025,7,13,6,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-14,2025,7,14,0,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-15,2025,7,15,1,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-16,2025,7,16,2,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-17,2025,7,17,3,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-18,2025,7,18,4,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-19,2025,7,19,5,2,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-20,2025,7,20,6,10,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-21,2025,7,21,0,3,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-22,2025,7,22,1,2,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-23,2025,7,23,2,6,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-24,2025,7,24,3,13,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-25,2025,7,25,4,21,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-26,2025,7,26,5,25,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-27,2025,7,27,6,48,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-28,2025,7,28,0,26,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-29,2025,7,29,1,23,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-30,2025,7,30,2,69,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-07-31,2025,7,31,3,73,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-01,2025,8,1,4,92,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-02,2025,8,2,5,81,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-03,2025,8,3,6,65,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-04,2025,8,4,0,55,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-05,2025,8,5,1,52,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-06,2025,8,6,2,37,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-07,2025,8,7,3,33,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-08,2025,8,8,4,37,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-09,2025,8,9,5,60,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-10,2025,8,10,6,73,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-11,2025,8,11,0,27,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-12,2025,8,12,1,27,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-13,2025,8,13,2,40,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-14,2025,8,14,3,42,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-15,2025,8,15,4,98,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-16,2025,8,16,5,130,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-17,2025,8,17,6,96,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-18,2025,8,18,0,23,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-19,2025,8,19,1,11,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-20,2025,8,20,2,13,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-21,2025,8,21,3,5,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-22,2025,8,22,4,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-23,2025,8,23,5,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-24,2025,8,24,6,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-25,2025,8,25,0,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-26,2025,8,26,1,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-27,2025,8,27,2,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-28,2025,8,28,3,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-29,2025,8,29,4,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-30,2025,8,30,5,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-08-31,2025,8,31,6,0,여유,정동진해수욕장,강원도,강릉시,37.690317,129.034834
2025-06-01,2025,6,1,6,128,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-02,2025,6,2,0,11,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-03,2025,6,3,1,3,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-04,2025,6,4,2,3,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-05,2025,6,5,3,3,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-06,2025,6,6,4,6,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-07,2025,6,7,5,92,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-08,2025,6,8,6,207,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-09,2025,6,9,0,19,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-10,2025,6,10,1,12,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-11,2025,6,11,2,13,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-12,2025,6,12,3,13,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-13,2025,6,13,4,25,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-14,2025,6,14,5,92,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-15,2025,6,15,6,79,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-16,2025,6,16,0,20,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-17,2025,6,17,1,11,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-18,2025,6,18,2,11,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-19,2025,6,19,3,8,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-20,2025,6,20,4,19,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-21,2025,6,21,5,109,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-22,2025,6,22,6,130,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-23,2025,6,23,0,304,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-24,2025,6,24,1,265,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-25,2025,6,25,2,210,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-26,2025,6,26,3,175,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-27,2025,6,27,4,170,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-28,2025,6,28,5,207,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-29,2025,6,29,6,310,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-30,2025,6,30,0,417,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-01,2025,7,1,1,11,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-02,2025,7,2,2,6,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-03,2025,7,3,3,4,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-04,2025,7,4,4,4,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-05,2025,7,5,5,23,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-06,2025,7,6,6,30,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-07,2025,7,7,0,120,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-08,2025,7,8,1,80,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-09,2025,7,9,2,18,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-10,2025,7,10,3,22,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-11,2025,7,11,4,39,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-12,2025,7,12,5,147,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-13,2025,7,13,6,136,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-14,2025,7,14,0,33,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-15,2025,7,15,1,26,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-16,2025,7,16,2,40,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-17,2025,7,17,3,40,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-18,2025,7,18,4,52,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-19,2025,7,19,5,164,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-20,2025,7,20,6,163,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-21,2025,7,21,0,45,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-22,2025,7,22,1,89,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-23,2025,7,23,2,360,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-24,2025,7,24,3,437,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-25,2025,7,25,4,458,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-26,2025,7,26,5,564,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-27,2025,7,27,6,433,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-28,2025,7,28,0,565,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-29,2025,7,29,1,609,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-30,2025,7,30,2,1122,보통,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-07-31,2025,7,31,3,1215,보통,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-01,2025,8,1,4,787,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-02,2025,8,2,5,535,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-03,2025,8,3,6,541,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-04,2025,8,4,0,269,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-05,2025,8,5,1,176,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-06,2025,8,6,2,294,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-07,2025,8,7,3,366,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-08,2025,8,8,4,251,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-09,2025,8,9,5,263,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-10,2025,8,10,6,151,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-11,2025,8,11,0,33,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-12,2025,8,12,1,26,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-13,2025,8,13,2,26,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-14,2025,8,14,3,39,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-15,2025,8,15,4,42,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-16,2025,8,16,5,162,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-17,2025,8,17,6,148,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-18,2025,8,18,0,28,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-19,2025,8,19,1,16,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-20,2025,8,20,2,17,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-21,2025,8,21,3,22,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-22,2025,8,22,4,83,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-23,2025,8,23,5,556,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-24,2025,8,24,6,432,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-25,2025,8,25,0,415,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-26,2025,8,26,1,264,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-27,2025,8,27,2,211,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-28,2025,8,28,3,230,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-29,2025,8,29,4,306,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-30,2025,8,30,5,702,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-08-31,2025,8,31,6,684,여유,정암해수욕장,강원도,양양군,38.139697,128.61575
2025-06-01,2025,6,1,6,5,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-02,2025,6,2,0,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-03,2025,6,3,1,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-04,2025,6,4,2,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-05,2025,6,5,3,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-06,2025,6,6,4,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-07,2025,6,7,5,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-08,2025,6,8,6,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-09,2025,6,9,0,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-10,2025,6,10,1,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-11,2025,6,11,2,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-12,2025,6,12,3,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-13,2025,6,13,4,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-14,2025,6,14,5,2,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-15,2025,6,15,6,2,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-16,2025,6,16,0,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-17,2025,6,17,1,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-18,2025,6,18,2,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-19,2025,6,19,3,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-20,2025,6,20,4,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-21,2025,6,21,5,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-22,2025,6,22,6,1,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-23,2025,6,23,0,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-24,2025,6,24,1,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-25,2025,6,25,2,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-26,2025,6,26,3,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-27,2025,6,27,4,3,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-28,2025,6,28,5,5,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-29,2025,6,29,6,5,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-06-30,2025,6,30,0,42,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-01,2025,7,1,1,17,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-02,2025,7,2,2,10,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-03,2025,7,3,3,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-04,2025,7,4,4,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-05,2025,7,5,5,17,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-06,2025,7,6,6,21,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-07,2025,7,7,0,2,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-08,2025,7,8,1,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-09,2025,7,9,2,0,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-10,2025,7,10,3,21,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-11,2025,7,11,4,66,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-12,2025,7,12,5,217,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-13,2025,7,13,6,172,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-14,2025,7,14,0,30,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-15,2025,7,15,1,36,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-16,2025,7,16,2,106,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-17,2025,7,17,3,167,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-18,2025,7,18,4,197,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-19,2025,7,19,5,289,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-20,2025,7,20,6,217,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-21,2025,7,21,0,107,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-22,2025,7,22,1,89,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-23,2025,7,23,2,85,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-24,2025,7,24,3,103,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-25,2025,7,25,4,134,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-26,2025,7,26,5,257,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-27,2025,7,27,6,367,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-28,2025,7,28,0,196,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-29,2025,7,29,1,177,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-30,2025,7,30,2,222,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-07-31,2025,7,31,3,385,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-01,2025,8,1,4,639,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-02,2025,8,2,5,554,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-03,2025,8,3,6,628,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-04,2025,8,4,0,490,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-05,2025,8,5,1,394,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-06,2025,8,6,2,251,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-07,2025,8,7,3,261,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-08,2025,8,8,4,236,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-09,2025,8,9,5,312,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-10,2025,8,10,6,402,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-11,2025,8,11,0,204,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
2025-08-12,2025,8,12,1,179,여유,제부도해수욕장,경기도,화성시,37.16604,126.618839
